Ep,Train loss,Dev Loss,Dev AUC,Dev APS,Dev error,Best AUC,Counter
0,0.6652718552651297,0.5347689958993971,0.7555548071997391,0.4343864141281018,0.294841596985043,0.7555548071997391,0
1,0.6094713802556045,0.4733934740806393,0.7647383822125459,0.4426151149822083,0.20600243394967221,0.7647383822125459,0
2,0.5958491522847241,0.5444781559547248,0.7624642996437387,0.42367978472922974,0.33631688454441955,0.7647383822125459,1
3,0.5870609105998323,0.4668971545152144,0.7630908189936199,0.45660140299445084,0.20374514191496884,0.7647383822125459,2
4,0.5847681603813899,0.5554870930479859,0.7634110248917243,0.41317194956230446,0.36448396341224043,0.7647383822125459,3
5,0.572927001778406,0.4901238867928226,0.7417163370861082,0.43577738089491724,0.22943901385781018,0.7647383822125459,4
6,0.5685709919638307,0.4235095122391197,0.7621692852652168,0.4127751289922278,0.17648097986102929,0.7647383822125459,5
7,0.558404334628855,0.42753686944609054,0.7472247735528338,0.3930751027525221,0.19130059278451694,0.7647383822125459,6
8,0.5531107610418596,0.40567495465213566,0.7758320405276394,0.40726939922860694,0.17797275546657243,0.7758320405276394,0
9,0.5448878305103942,0.48285756727097207,0.7839038996646952,0.45804573804573806,0.25583951635064583,0.7839038996646952,0
10,0.5291614573420459,0.42186427716797387,0.7729514462930192,0.4265927977839335,0.18690378047344247,0.7839038996646952,1
11,0.5405309329961092,0.4320657449867284,0.7522898989428585,0.3678880746169221,0.1862364071762258,0.7839038996646952,2
12,0.5333156749492384,0.4171475871897403,0.7771542038257346,0.4108454151760497,0.18425391591096452,0.7839038996646952,3
13,0.51777590071882,0.5054807685425627,0.7671726485004423,0.42677824267782427,0.2742904251560476,0.7839038996646952,4
14,0.5290845420979361,0.45456977008918326,0.7653705423671587,0.4516191117740461,0.2237074549523025,0.7839038996646952,5
15,0.5075083584275865,0.41959467910680104,0.7792489230661761,0.4428492545554942,0.19805284026223846,0.7839038996646952,6
16,0.4966501277366667,0.41063409222140423,0.7800034025287571,0.4248245289988918,0.1833706277234719,0.7839038996646952,7
17,0.4986818553382204,0.4324772080944716,0.7866418540143435,0.4313941936196048,0.20221410905664816,0.7866418540143435,0
18,0.48096569985833787,0.40373459531565314,0.7848467202999115,0.43811465579275605,0.18392022926235618,0.7866418540143435,1
19,0.4912559685816292,0.43424879280415607,0.775499262154799,0.43953864620844424,0.21079181878852116,0.7866418540143435,2
20,0.46727527564263527,0.432655757619397,0.7815020883784287,0.44494311658490765,0.20877007027048244,0.7866418540143435,3
21,0.47477700305349047,0.40802164536497865,0.7814607544940159,0.4143848119751734,0.18890590036509247,0.7866418540143435,4
22,0.4570722201170812,0.40984461070611544,0.7907317066781541,0.4476888387824126,0.19232128135673066,0.7907317066781541,0
23,0.45538225167125235,0.41482812044832285,0.7797318754948074,0.43032212885154064,0.19161465080673656,0.7907317066781541,1
24,0.4524919072180304,0.3981892725409102,0.7776839664928048,0.40507317073170734,0.17954304557767042,0.7907317066781541,2
25,0.44829447533338124,0.39550686070272073,0.7822359343710705,0.4072544210662192,0.18026930475405334,0.7907317066781541,3
26,0.44965716809716844,0.4227729722904672,0.7862171564290039,0.43898956617243273,0.2005260471872179,0.7907317066781541,4
27,0.43506172253885345,0.3990170251886721,0.7834728394378988,0.4300534423137378,0.177933498213795,0.7907317066781541,5
28,0.42606923882742875,0.3953423380599749,0.7679696028151632,0.37273524254821744,0.16853138617359553,0.7907317066781541,6
29,0.41860750465447666,0.43347911406313894,0.7672032698039398,0.4119300953746072,0.20937855768853297,0.7907317066781541,7
30,0.41097257098623813,0.43962543971330426,0.7712426113607787,0.4289169295478444,0.21320613983433434,0.7907317066781541,8
31,0.40444219760767375,0.4161154662057184,0.7747748495203278,0.418732460243218,0.19514780355670713,0.7907317066781541,9
32,0.41027549102561167,0.4241977220870073,0.7741828153378661,0.42932406680865376,0.19985867389000123,0.7907317066781541,10
33,0.39631304713605925,0.44280229975778257,0.7814829407861035,0.4510090081022596,0.2141286852746045,0.7907317066781541,11
34,0.3723551674198558,0.4140632673522243,0.7823369886019653,0.42837909032371363,0.1916735366859027,0.7907317066781541,12
35,0.38488437644852935,0.42037362365769737,0.7742751303963116,0.4102351477817923,0.19544223295253793,0.7907317066781541,13
36,0.37458506442663325,0.43363647227946034,0.776773579029479,0.4304893418817469,0.20400031405802221,0.7907317066781541,14
37,0.37152498641996895,0.40500859847666315,0.7759494394122852,0.403581089784877,0.18176108035959648,0.7907317066781541,15
