Ep,Train loss,Dev Loss,Dev AUC,Dev APS,Dev error,Best AUC,Counter
0,0.6299096041712268,0.45986028910863097,0.7010592976358494,0.21889472059277554,0.16421107288894654,0.7010592976358494,0
1,0.5988133276331014,0.45775453313128095,0.7260796829183818,0.41030504188398925,0.18162199000454338,0.7260796829183818,0
2,0.5839596166692931,0.45311324909628736,0.7734723998411364,0.4761743689484588,0.20102875316414615,0.7734723998411364,0
3,0.5811116617301415,0.3954243578760462,0.7760560625048676,0.20485086856768273,0.15746089439864996,0.7760560625048676,0
4,0.5504184523533131,0.4212789432204165,0.7574906301900602,0.4252564029106744,0.1627669241253975,0.7760560625048676,1
5,0.5498405939546125,0.46660276482351754,0.7529457618715654,0.43597442851607904,0.18897254494710192,0.7760560625048676,2
6,0.532415987499829,0.45390462805541193,0.7729660405036025,0.4749950386981544,0.17170766534692028,0.7760560625048676,3
7,0.5171234428882598,0.49491890659601123,0.7145099463162167,0.36028706297731894,0.27047770493931333,0.7760560625048676,4
8,0.5083821124043958,0.42781667835542136,0.769488299431535,0.4485539631170699,0.17419030310897643,0.7760560625048676,5
9,0.5019459523003676,0.3949527585972536,0.7852642870507383,0.42120029275433035,0.15398844680989165,0.7852642870507383,0
10,0.5011194420271906,0.3931456419433417,0.7814058175609321,0.41626874894668836,0.16860842474200044,0.7852642870507383,1
11,0.4755557121901677,0.38262561326564204,0.7672213333361825,0.38500034277096046,0.14556695008762255,0.7852642870507383,2
12,0.46560526305231553,0.3800768741856325,0.7899014505892015,0.3712797173483442,0.17036087492698126,0.7899014505892015,0
13,0.46536284787901516,0.45444289218243417,0.7633818234947362,0.4374350986500519,0.2109755306029727,0.7899014505892015,1
14,0.46490541758208437,0.390814796459923,0.7561548119595451,0.3296654275092937,0.14629713766469787,0.7899014505892015,2
15,0.4525092425017521,0.4016943185706623,0.7976291327759489,0.4657020922244197,0.16658012591679106,0.7976291327759489,0
16,0.4382422558192549,0.38083008094370385,0.7971389787734251,0.44791838077999013,0.1633186214058545,0.7976291327759489,1
17,0.4289376100589489,0.3679572190026603,0.8089037057228299,0.47778727039726615,0.15869410008437723,0.8089037057228299,0
18,0.4371317733978403,0.3623471117311526,0.8079796830608462,0.44547779586142755,0.1547997663399754,0.8089037057228299,1
19,0.42293391494915406,0.37781824706137873,0.8081803739661035,0.4450716225571117,0.16909521646005066,0.8089037057228299,2
20,0.4293269562310186,0.4296250978053421,0.7645851368941222,0.445980985306828,0.1872200947621211,0.8089037057228299,3
21,0.4146111332137009,0.356009546269094,0.793916872409125,0.3318544809228039,0.1466216654767314,0.8089037057228299,4
22,0.4078058236631854,0.4392095389158193,0.7726294572783838,0.4339062867906758,0.19505744142272996,0.8089037057228299,5
23,0.4048871747378645,0.35812640997101497,0.8168149484500181,0.4568464964203168,0.15634127344713444,0.8168149484500181,0
24,0.4012560750903754,0.3684717437151702,0.8044130718524372,0.43386727688787186,0.16057636139417153,0.8168149484500181,1
25,0.39613600434928103,0.3481117602432703,0.8197159062308267,0.4129590732607727,0.14965600051924455,0.8197159062308267,0
26,0.3809720525453831,0.3718389274060691,0.8174978173253908,0.4773641594948312,0.1665314467449861,0.8197159062308267,1
27,0.38215848125260454,0.3745680567984795,0.7995583126126656,0.38876889848812096,0.15613033036931268,0.8197159062308267,2
28,0.3719205684702972,0.3977650117018112,0.7804098978228894,0.4219561301260994,0.17702992146426944,0.8197159062308267,3
29,0.3710209044916876,0.3692681784172386,0.7944417946710052,0.41595862578500187,0.15392354124748486,0.8197159062308267,4
30,0.37073608205236236,0.36620893116931535,0.7972123608438584,0.3467124561780067,0.14816317258389045,0.8197159062308267,5
31,0.3848475005092292,0.3532012722536625,0.8219290395487738,0.45505332656170644,0.1566982540403713,0.8219290395487738,0
32,0.3620549818565106,0.36283119558566745,0.8076772022713904,0.42662116040955633,0.158109950022717,0.8219290395487738,1
33,0.3608161058919183,0.3618624572865821,0.8049517597450455,0.4369647242019524,0.15254429804634262,0.8219290395487738,2
34,0.3522047050040344,0.38091998191981213,0.8147054610119031,0.47418511760934956,0.17302200298565584,0.8219290395487738,3
35,0.35492341261485527,0.3618254280999369,0.7984996501309722,0.42627206645898236,0.14344129291880314,0.8219290395487738,4
36,0.35782786391932386,0.36743323143743367,0.784717987201624,0.38331732747976405,0.14587525150905434,0.8219290395487738,5
37,0.3616389739102331,0.3539562844274191,0.8181757523786821,0.3944591882969771,0.15179788407866557,0.8219290395487738,6
38,0.34105034861071354,0.3598978705313781,0.8120507966218189,0.45673646779928884,0.15617900954111763,0.8219290395487738,7
39,0.3225923256627445,0.35655059075981094,0.8091175023712421,0.4105985757361904,0.1490718504575842,0.8219290395487738,8
40,0.3139082087525006,0.3623177779266098,0.8018640409195988,0.4375192461661637,0.14819562536509379,0.8219290395487738,9
41,0.3129993080065168,0.3605289604508848,0.822575770922809,0.43776180056267583,0.1459239306808594,0.822575770922809,0
42,0.3158902790012031,0.37087557178129077,0.8027810224723476,0.448749640701351,0.1555948594794574,0.822575770922809,1
43,0.3045911381984579,0.37101826442306346,0.8006353876395281,0.4400757066976006,0.14881222820795748,0.822575770922809,2
44,0.305186891041953,0.36820064109231443,0.7971701824526812,0.4468295090056748,0.14551827091581748,0.822575770922809,3
45,0.29815418031708946,0.36237193911248156,0.8179384134743543,0.4330074402016848,0.1496235477380411,0.822575770922809,4
46,0.29805596049489647,0.3587634977939034,0.8249607500454303,0.45189840944073884,0.13867073408191077,0.8249607500454303,0
47,0.30127027260846106,0.3776087309880823,0.8017300174566482,0.45386964789949863,0.1537775037320699,0.8249607500454303,1
48,0.30814491510391234,0.3799125687414501,0.8181618353794399,0.38604522125121377,0.14363600960602319,0.8249607500454303,2
49,0.30314215498751607,0.383915284986216,0.8028696264771191,0.3861439312567132,0.1483741156617122,0.8249607500454303,3
50,0.29933182869491903,0.37748112038017256,0.8033399472469847,0.3985564304461942,0.14873109625494907,0.8249607500454303,4
51,0.288502997827941,0.37480512360232454,0.8091925346552771,0.44766524457951024,0.15335561757642635,0.8249607500454303,5
52,0.29086563027110596,0.3706434285011135,0.8101947228305983,0.4327705575124499,0.15155448821964046,0.8249607500454303,6
53,0.2851245920205938,0.3757517828451411,0.8185969575284882,0.4205709866597925,0.14589147789965595,0.8249607500454303,7
54,0.28829851186481015,0.37876731558038973,0.8063965069133265,0.41683538867415176,0.15423184266891676,0.8249607500454303,8
